name,frame,x,y,z
55,1309,18.0,-6.0,0.0
56,1309,20.0,-6.0,0.0
57,1309,22.0,-6.0,0.0
58,1309,24.0,-6.0,0.0
59,1309,26.0,-6.0,0.0
60,1309,28.0,-6.0,0.0
61,1309,0.0,-8.0,0.0
62,1309,2.0,-8.0,0.0
63,1309,4.0,-8.0,0.0
64,1309,6.0,-8.0,0.0
65,1309,8.0,-8.0,0.0
66,1309,10.0,-8.0,0.0
67,1309,12.0,-8.0,0.0
68,1309,14.0,-8.0,0.0
69,1309,16.0,-8.0,0.0
70,1309,18.0,-8.0,0.0
71,1309,20.0,-8.0,0.0
72,1309,22.0,-8.0,0.0
73,1309,24.0,-8.0,0.0
74,1309,26.0,-8.0,0.0
75,1309,28.0,-8.0,0.0
76,1309,0.0,-10.0,0.0
77,1309,2.0,-10.0,0.0
78,1309,4.0,-10.0,0.0
79,1309,6.0,-10.0,0.0
80,1309,8.0,-10.0,0.0
81,1309,10.0,-10.0,0.0
82,1309,12.0,-10.0,0.0
83,1309,14.0,-10.0,0.0
84,1309,16.0,-10.0,0.0
85,1309,18.0,-10.0,0.0
86,1309,20.0,-10.0,0.0
87,1309,22.0,-10.0,0.0
88,1309,24.0,-10.0,0.0
89,1309,26.0,-10.0,0.0
90,1309,28.0,-10.0,0.0
91,1309,0.0,-12.0,0.0
92,1309,2.0,-12.0,0.0
93,1309,4.0,-12.0,0.0
94,1309,6.0,-12.0,0.0
95,1309,8.0,-12.0,0.0
96,1309,10.0,-12.0,0.0
97,1309,12.0,-12.0,0.0
98,1309,14.0,-12.0,0.0
99,1309,16.0,-12.0,0.0
100,1309,18.0,-12.0,0.0
101,1309,20.0,-12.0,0.0
102,1309,22.0,-12.0,0.0
103,1309,24.0,-12.0,0.0
104,1309,26.0,-12.0,0.0
105,1309,28.0,-12.0,0.0
106,1309,0.0,-14.0,0.0
107,1309,2.0,-14.0,0.0
108,1309,4.0,-14.0,0.0
109,1309,6.0,-14.0,0.0
110,1309,8.0,-14.0,0.0
111,1309,10.0,-14.0,0.0
112,1309,12.0,-14.0,0.0
113,1309,14.0,-14.0,0.0
114,1309,16.0,-14.0,0.0
115,1309,18.0,-14.0,0.0
116,1309,20.0,-14.0,0.0
117,1309,22.0,-14.0,0.0
118,1309,24.0,-14.0,0.0
119,1309,26.0,-14.0,0.0
120,1309,28.0,-14.0,0.0
121,1309,0.0,-16.0,0.0
122,1309,2.0,-16.0,0.0
123,1309,4.0,-16.0,0.0
124,1309,6.0,-16.0,0.0
125,1309,8.0,-16.0,0.0
126,1309,10.0,-16.0,0.0
127,1309,12.0,-16.0,0.0
128,1309,14.0,-16.0,0.0
129,1309,16.0,-16.0,0.0
130,1309,18.0,-16.0,0.0
131,1309,20.0,-16.0,0.0
132,1309,22.0,-16.0,0.0
133,1309,24.0,-16.0,0.0
134,1309,26.0,-16.0,0.0
135,1309,28.0,-16.0,0.0
136,1309,0.0,-18.0,0.0
137,1309,2.0,-18.0,0.0
138,1309,4.0,-18.0,0.0
139,1309,6.0,-18.0,0.0
140,1309,8.0,-18.0,0.0
141,1309,10.0,-18.0,0.0
142,1309,12.0,-18.0,0.0
143,1309,14.0,-18.0,0.0
144,1309,16.0,-18.0,0.0
145,1309,18.0,-18.0,0.0
146,1309,20.0,-18.0,0.0
147,1309,22.0,-18.0,0.0
148,1309,24.0,-18.0,0.0
149,1309,26.0,-18.0,0.0
150,1309,28.0,-18.0,0.0
1,1310,0.0,0.0,0.0
2,1310,2.0,0.0,0.0
3,1310,4.0,0.0,0.0
4,1310,6.0,0.0,0.0
5,1310,8.0,0.0,0.0
6,1310,10.0,0.0,0.0
7,1310,12.0,0.0,0.0
8,1310,14.0,0.0,0.0
9,1310,16.0,0.0,0.0
10,1310,18.0,0.0,0.0
11,1310,20.0,0.0,0.0
12,1310,22.0,0.0,0.0
13,1310,24.0,0.0,0.0
14,1310,26.0,0.0,0.0
15,1310,28.0,0.0,0.0
16,1310,0.0,-2.0,0.0
17,1310,2.0,-2.0,0.0
18,1310,4.0,-2.0,0.0
19,1310,6.0,-2.0,0.0
20,1310,8.0,-2.0,0.0
21,1310,10.0,-2.0,0.0
22,1310,12.0,-2.0,0.0
23,1310,14.0,-2.0,0.0
24,1310,16.0,-2.0,0.0
25,1310,18.0,-2.0,0.0
26,1310,20.0,-2.0,0.0
27,1310,22.0,-2.0,0.0
28,1310,24.0,-2.0,0.0
29,1310,26.0,-2.0,0.0
30,1310,28.0,-2.0,0.0
31,1310,0.0,-4.0,0.0
32,1310,2.0,-4.0,0.0
33,1310,4.0,-4.0,0.0
34,1310,6.0,-4.0,0.0
35,1310,8.0,-4.0,0.0
36,1310,10.0,-4.0,0.0
37,1310,12.0,-4.0,0.0
38,1310,14.0,-4.0,0.0
39,1310,16.0,-4.0,0.0
40,1310,18.0,-4.0,0.0
41,1310,20.0,-4.0,0.0
42,1310,22.0,-4.0,0.0
43,1310,24.0,-4.0,0.0
44,1310,26.0,-4.0,0.0
45,1310,28.0,-4.0,0.0
46,1310,0.0,-6.0,0.0
47,1310,2.0,-6.0,0.0
48,1310,4.0,-6.0,0.0
49,1310,6.0,-6.0,0.0
50,1310,8.0,-6.0,0.0
51,1310,10.0,-6.0,0.0
52,1310,12.0,-6.0,0.0
53,1310,14.0,-6.0,0.0
54,1310,16.0,-6.0,0.0
55,1310,18.0,-6.0,0.0
56,1310,20.0,-6.0,0.0
57,1310,22.0,-6.0,0.0
58,1310,24.0,-6.0,0.0
59,1310,26.0,-6.0,0.0
60,1310,28.0,-6.0,0.0
61,1310,0.0,-8.0,0.0
62,1310,2.0,-8.0,0.0
63,1310,4.0,-8.0,0.0
64,1310,6.0,-8.0,0.0
65,1310,8.0,-8.0,0.0
66,1310,10.0,-8.0,0.0
67,1310,12.0,-8.0,0.0
68,1310,14.0,-8.0,0.0
69,1310,16.0,-8.0,0.0
70,1310,18.0,-8.0,0.0
71,1310,20.0,-8.0,0.0
72,1310,22.0,-8.0,0.0
73,1310,24.0,-8.0,0.0
74,1310,26.0,-8.0,0.0
75,1310,28.0,-8.0,0.0
76,1310,0.0,-10.0,0.0
77,1310,2.0,-10.0,0.0
78,1310,4.0,-10.0,0.0
79,1310,6.0,-10.0,0.0
80,1310,8.0,-10.0,0.0
81,1310,10.0,-10.0,0.0
82,1310,12.0,-10.0,0.0
83,1310,14.0,-10.0,0.0
84,1310,16.0,-10.0,0.0
85,1310,18.0,-10.0,0.0
86,1310,20.0,-10.0,0.0
87,1310,22.0,-10.0,0.0
88,1310,24.0,-10.0,0.0
89,1310,26.0,-10.0,0.0
90,1310,28.0,-10.0,0.0
91,1310,0.0,-12.0,0.0
92,1310,2.0,-12.0,0.0
93,1310,4.0,-12.0,0.0
94,1310,6.0,-12.0,0.0
95,1310,8.0,-12.0,0.0
96,1310,10.0,-12.0,0.0
97,1310,12.0,-12.0,0.0
98,1310,14.0,-12.0,0.0
99,1310,16.0,-12.0,0.0
100,1310,18.0,-12.0,0.0
101,1310,20.0,-12.0,0.0
102,1310,22.0,-12.0,0.0
103,1310,24.0,-12.0,0.0
104,1310,26.0,-12.0,0.0
105,1310,28.0,-12.0,0.0
106,1310,0.0,-14.0,0.0
107,1310,2.0,-14.0,0.0
108,1310,4.0,-14.0,0.0
109,1310,6.0,-14.0,0.0
110,1310,8.0,-14.0,0.0
111,1310,10.0,-14.0,0.0
112,1310,12.0,-14.0,0.0
113,1310,14.0,-14.0,0.0
114,1310,16.0,-14.0,0.0
115,1310,18.0,-14.0,0.0
116,1310,20.0,-14.0,0.0
117,1310,22.0,-14.0,0.0
118,1310,24.0,-14.0,0.0
119,1310,26.0,-14.0,0.0
120,1310,28.0,-14.0,0.0
121,1310,0.0,-16.0,0.0
122,1310,2.0,-16.0,0.0
123,1310,4.0,-16.0,0.0
124,1310,6.0,-16.0,0.0
125,1310,8.0,-16.0,0.0
126,1310,10.0,-16.0,0.0
127,1310,12.0,-16.0,0.0
128,1310,14.0,-16.0,0.0
129,1310,16.0,-16.0,0.0
130,1310,18.0,-16.0,0.0
131,1310,20.0,-16.0,0.0
132,1310,22.0,-16.0,0.0
133,1310,24.0,-16.0,0.0
134,1310,26.0,-16.0,0.0
135,1310,28.0,-16.0,0.0
136,1310,0.0,-18.0,0.0
137,1310,2.0,-18.0,0.0
138,1310,4.0,-18.0,0.0
139,1310,6.0,-18.0,0.0
140,1310,8.0,-18.0,0.0
141,1310,10.0,-18.0,0.0
142,1310,12.0,-18.0,0.0
143,1310,14.0,-18.0,0.0
144,1310,16.0,-18.0,0.0
145,1310,18.0,-18.0,0.0
146,1310,20.0,-18.0,0.0
147,1310,22.0,-18.0,0.0
148,1310,24.0,-18.0,0.0
149,1310,26.0,-18.0,0.0
150,1310,28.0,-18.0,0.0
1,1311,0.0,0.0,0.0
2,1311,2.0,0.0,0.0
3,1311,4.0,0.0,0.0
4,1311,6.0,0.0,0.0
5,1311,8.0,0.0,0.0
6,1311,10.0,0.0,0.0
7,1311,12.0,0.0,0.0
8,1311,14.0,0.0,0.0
9,1311,16.0,0.0,0.0
10,1311,18.0,0.0,0.0
11,1311,20.0,0.0,0.0
12,1311,22.0,0.0,0.0
13,1311,24.0,0.0,0.0
14,1311,26.0,0.0,0.0
15,1311,28.0,0.0,0.0
16,1311,0.0,-2.0,0.0
17,1311,2.0,-2.0,0.0
18,1311,4.0,-2.0,0.0
19,1311,6.0,-2.0,0.0
20,1311,8.0,-2.0,0.0
21,1311,10.0,-2.0,0.0
22,1311,12.0,-2.0,0.0
23,1311,14.0,-2.0,0.0
24,1311,16.0,-2.0,0.0
25,1311,18.0,-2.0,0.0
26,1311,20.0,-2.0,0.0
27,1311,22.0,-2.0,0.0
28,1311,24.0,-2.0,0.0
29,1311,26.0,-2.0,0.0
30,1311,28.0,-2.0,0.0
31,1311,0.0,-4.0,0.0
32,1311,2.0,-4.0,0.0
33,1311,4.0,-4.0,0.0
34,1311,6.0,-4.0,0.0
35,1311,8.0,-4.0,0.0
36,1311,10.0,-4.0,0.0
37,1311,12.0,-4.0,0.0
38,1311,14.0,-4.0,0.0
39,1311,16.0,-4.0,0.0
40,1311,18.0,-4.0,0.0
41,1311,20.0,-4.0,0.0
42,1311,22.0,-4.0,0.0
43,1311,24.0,-4.0,0.0
44,1311,26.0,-4.0,0.0
45,1311,28.0,-4.0,0.0
46,1311,0.0,-6.0,0.0
47,1311,2.0,-6.0,0.0
48,1311,4.0,-6.0,0.0
49,1311,6.0,-6.0,0.0
50,1311,8.0,-6.0,0.0
51,1311,10.0,-6.0,0.0
52,1311,12.0,-6.0,0.0
53,1311,14.0,-6.0,0.0
54,1311,16.0,-6.0,0.0
55,1311,18.0,-6.0,0.0
56,1311,20.0,-6.0,0.0
57,1311,22.0,-6.0,0.0
58,1311,24.0,-6.0,0.0
59,1311,26.0,-6.0,0.0
60,1311,28.0,-6.0,0.0
61,1311,0.0,-8.0,0.0
62,1311,2.0,-8.0,0.0
63,1311,4.0,-8.0,0.0
64,1311,6.0,-8.0,0.0
65,1311,8.0,-8.0,0.0
66,1311,10.0,-8.0,0.0
67,1311,12.0,-8.0,0.0
68,1311,14.0,-8.0,0.0
69,1311,16.0,-8.0,0.0
70,1311,18.0,-8.0,0.0
71,1311,20.0,-8.0,0.0
72,1311,22.0,-8.0,0.0
73,1311,24.0,-8.0,0.0
74,1311,26.0,-8.0,0.0
75,1311,28.0,-8.0,0.0
76,1311,0.0,-10.0,0.0
77,1311,2.0,-10.0,0.0
78,1311,4.0,-10.0,0.0
79,1311,6.0,-10.0,0.0
80,1311,8.0,-10.0,0.0
81,1311,10.0,-10.0,0.0
82,1311,12.0,-10.0,0.0
83,1311,14.0,-10.0,0.0
84,1311,16.0,-10.0,0.0
85,1311,18.0,-10.0,0.0
86,1311,20.0,-10.0,0.0
87,1311,22.0,-10.0,0.0
88,1311,24.0,-10.0,0.0
89,1311,26.0,-10.0,0.0
90,1311,28.0,-10.0,0.0
91,1311,0.0,-12.0,0.0
92,1311,2.0,-12.0,0.0
93,1311,4.0,-12.0,0.0
94,1311,6.0,-12.0,0.0
95,1311,8.0,-12.0,0.0
96,1311,10.0,-12.0,0.0
97,1311,12.0,-12.0,0.0
98,1311,14.0,-12.0,0.0
99,1311,16.0,-12.0,0.0
100,1311,18.0,-12.0,0.0
101,1311,20.0,-12.0,0.0
102,1311,22.0,-12.0,0.0
103,1311,24.0,-12.0,0.0
104,1311,26.0,-12.0,0.0
105,1311,28.0,-12.0,0.0
106,1311,0.0,-14.0,0.0
107,1311,2.0,-14.0,0.0
108,1311,4.0,-14.0,0.0
109,1311,6.0,-14.0,0.0
110,1311,8.0,-14.0,0.0
111,1311,10.0,-14.0,0.0
112,1311,12.0,-14.0,0.0
113,1311,14.0,-14.0,0.0
114,1311,16.0,-14.0,0.0
115,1311,18.0,-14.0,0.0
116,1311,20.0,-14.0,0.0
117,1311,22.0,-14.0,0.0
118,1311,24.0,-14.0,0.0
119,1311,26.0,-14.0,0.0
120,1311,28.0,-14.0,0.0
121,1311,0.0,-16.0,0.0
122,1311,2.0,-16.0,0.0
123,1311,4.0,-16.0,0.0
124,1311,6.0,-16.0,0.0
125,1311,8.0,-16.0,0.0
126,1311,10.0,-16.0,0.0
127,1311,12.0,-16.0,0.0
128,1311,14.0,-16.0,0.0
129,1311,16.0,-16.0,0.0
130,1311,18.0,-16.0,0.0
131,1311,20.0,-16.0,0.0
132,1311,22.0,-16.0,0.0
133,1311,24.0,-16.0,0.0
134,1311,26.0,-16.0,0.0
135,1311,28.0,-16.0,0.0
136,1311,0.0,-18.0,0.0
137,1311,2.0,-18.0,0.0
138,1311,4.0,-18.0,0.0
139,1311,6.0,-18.0,0.0
140,1311,8.0,-18.0,0.0
141,1311,10.0,-18.0,0.0
142,1311,12.0,-18.0,0.0
143,1311,14.0,-18.0,0.0
144,1311,16.0,-18.0,0.0
145,1311,18.0,-18.0,0.0
146,1311,20.0,-18.0,0.0
147,1311,22.0,-18.0,0.0
148,1311,24.0,-18.0,0.0
149,1311,26.0,-18.0,0.0
150,1311,28.0,-18.0,0.0
1,1312,0.0,0.0,0.0
2,1312,2.0,0.0,0.0
3,1312,4.0,0.0,0.0
4,1312,6.0,0.0,0.0
5,1312,8.0,0.0,0.0
6,1312,10.0,0.0,0.0
7,1312,12.0,0.0,0.0
8,1312,14.0,0.0,0.0
9,1312,16.0,0.0,0.0
10,1312,18.0,0.0,0.0
11,1312,20.0,0.0,0.0
12,1312,22.0,0.0,0.0
13,1312,24.0,0.0,0.0
14,1312,26.0,0.0,0.0
15,1312,28.0,0.0,0.0
16,1312,0.0,-2.0,0.0
17,1312,2.0,-2.0,0.0
18,1312,4.0,-2.0,0.0
19,1312,6.0,-2.0,0.0
20,1312,8.0,-2.0,0.0
21,1312,10.0,-2.0,0.0
22,1312,12.0,-2.0,0.0
23,1312,14.0,-2.0,0.0
24,1312,16.0,-2.0,0.0
25,1312,18.0,-2.0,0.0
26,1312,20.0,-2.0,0.0
27,1312,22.0,-2.0,0.0
28,1312,24.0,-2.0,0.0
29,1312,26.0,-2.0,0.0
30,1312,28.0,-2.0,0.0
31,1312,0.0,-4.0,0.0
32,1312,2.0,-4.0,0.0
33,1312,4.0,-4.0,0.0
34,1312,6.0,-4.0,0.0
35,1312,8.0,-4.0,0.0
36,1312,10.0,-4.0,0.0
37,1312,12.0,-4.0,0.0
38,1312,14.0,-4.0,0.0
39,1312,16.0,-4.0,0.0
40,1312,18.0,-4.0,0.0
41,1312,20.0,-4.0,0.0
42,1312,22.0,-4.0,0.0
43,1312,24.0,-4.0,0.0
44,1312,26.0,-4.0,0.0
45,1312,28.0,-4.0,0.0
46,1312,0.0,-6.0,0.0
47,1312,2.0,-6.0,0.0
48,1312,4.0,-6.0,0.0
49,1312,6.0,-6.0,0.0
50,1312,8.0,-6.0,0.0
51,1312,10.0,-6.0,0.0
52,1312,12.0,-6.0,0.0
53,1312,14.0,-6.0,0.0
54,1312,16.0,-6.0,0.0
55,1312,18.0,-6.0,0.0
56,1312,20.0,-6.0,0.0
57,1312,22.0,-6.0,0.0
58,1312,24.0,-6.0,0.0
59,1312,26.0,-6.0,0.0
60,1312,28.0,-6.0,0.0
61,1312,0.0,-8.0,0.0
62,1312,2.0,-8.0,0.0
63,1312,4.0,-8.0,0.0
64,1312,6.0,-8.0,0.0
65,1312,8.0,-8.0,0.0
66,1312,10.0,-8.0,0.0
67,1312,12.0,-8.0,0.0
68,1312,14.0,-8.0,0.0
69,1312,16.0,-8.0,0.0
70,1312,18.0,-8.0,0.0
71,1312,20.0,-8.0,0.0
72,1312,22.0,-8.0,0.0
73,1312,24.0,-8.0,0.0
74,1312,26.0,-8.0,0.0
75,1312,28.0,-8.0,0.0
76,1312,0.0,-10.0,0.0
77,1312,2.0,-10.0,0.0
78,1312,4.0,-10.0,0.0
79,1312,6.0,-10.0,0.0
80,1312,8.0,-10.0,0.0
81,1312,10.0,-10.0,0.0
82,1312,12.0,-10.0,0.0
83,1312,14.0,-10.0,0.0
84,1312,16.0,-10.0,0.0
85,1312,18.0,-10.0,0.0
86,1312,20.0,-10.0,0.0
87,1312,22.0,-10.0,0.0
88,1312,24.0,-10.0,0.0
89,1312,26.0,-10.0,0.0
90,1312,28.0,-10.0,0.0
91,1312,0.0,-12.0,0.0
92,1312,2.0,-12.0,0.0
93,1312,4.0,-12.0,0.0
94,1312,6.0,-12.0,0.0
95,1312,8.0,-12.0,0.0
96,1312,10.0,-12.0,0.0
97,1312,12.0,-12.0,0.0
98,1312,14.0,-12.0,0.0
99,1312,16.0,-12.0,0.0
100,1312,18.0,-12.0,0.0
101,1312,20.0,-12.0,0.0
102,1312,22.0,-12.0,0.0
103,1312,24.0,-12.0,0.0
104,1312,26.0,-12.0,0.0
105,1312,28.0,-12.0,0.0
106,1312,0.0,-14.0,0.0
107,1312,2.0,-14.0,0.0
108,1312,4.0,-14.0,0.0
109,1312,6.0,-14.0,0.0
110,1312,8.0,-14.0,0.0
111,1312,10.0,-14.0,0.0
112,1312,12.0,-14.0,0.0
113,1312,14.0,-14.0,0.0
114,1312,16.0,-14.0,0.0
115,1312,18.0,-14.0,0.0
116,1312,20.0,-14.0,0.0
117,1312,22.0,-14.0,0.0
118,1312,24.0,-14.0,0.0
119,1312,26.0,-14.0,0.0
120,1312,28.0,-14.0,0.0
121,1312,0.0,-16.0,0.0
122,1312,2.0,-16.0,0.0
123,1312,4.0,-16.0,0.0
124,1312,6.0,-16.0,0.0
125,1312,8.0,-16.0,0.0
126,1312,10.0,-16.0,0.0
127,1312,12.0,-16.0,0.0
128,1312,14.0,-16.0,0.0
129,1312,16.0,-16.0,0.0
130,1312,18.0,-16.0,0.0
131,1312,20.0,-16.0,0.0
132,1312,22.0,-16.0,0.0
133,1312,24.0,-16.0,0.0
134,1312,26.0,-16.0,0.0
135,1312,28.0,-16.0,0.0
136,1312,0.0,-18.0,0.0
137,1312,2.0,-18.0,0.0
138,1312,4.0,-18.0,0.0
139,1312,6.0,-18.0,0.0
140,1312,8.0,-18.0,0.0
141,1312,10.0,-18.0,0.0
142,1312,12.0,-18.0,0.0
143,1312,14.0,-18.0,0.0
144,1312,16.0,-18.0,0.0
145,1312,18.0,-18.0,0.0
146,1312,20.0,-18.0,0.0
147,1312,22.0,-18.0,0.0
148,1312,24.0,-18.0,0.0
149,1312,26.0,-18.0,0.0
150,1312,28.0,-18.0,0.0
1,1313,0.0,0.0,0.0
2,1313,2.0,0.0,0.0
3,1313,4.0,0.0,0.0
4,1313,6.0,0.0,0.0
5,1313,8.0,0.0,0.0
6,1313,10.0,0.0,0.0
7,1313,12.0,0.0,0.0
8,1313,14.0,0.0,0.0
9,1313,16.0,0.0,0.0
10,1313,18.0,0.0,0.0
11,1313,20.0,0.0,0.0
12,1313,22.0,0.0,0.0
13,1313,24.0,0.0,0.0
14,1313,26.0,0.0,0.0
15,1313,28.0,0.0,0.0
16,1313,0.0,-2.0,0.0
17,1313,2.0,-2.0,0.0
18,1313,4.0,-2.0,0.0
19,1313,6.0,-2.0,0.0
20,1313,8.0,-2.0,0.0
21,1313,10.0,-2.0,0.0
22,1313,12.0,-2.0,0.0
23,1313,14.0,-2.0,0.0
24,1313,16.0,-2.0,0.0
25,1313,18.0,-2.0,0.0
26,1313,20.0,-2.0,0.0
27,1313,22.0,-2.0,0.0
28,1313,24.0,-2.0,0.0
29,1313,26.0,-2.0,0.0
30,1313,28.0,-2.0,0.0
31,1313,0.0,-4.0,0.0
32,1313,2.0,-4.0,0.0
33,1313,4.0,-4.0,0.0
34,1313,6.0,-4.0,0.0
35,1313,8.0,-4.0,0.0
36,1313,10.0,-4.0,0.0
37,1313,12.0,-4.0,0.0
38,1313,14.0,-4.0,0.0
39,1313,16.0,-4.0,0.0
40,1313,18.0,-4.0,0.0
41,1313,20.0,-4.0,0.0
42,1313,22.0,-4.0,0.0
43,1313,24.0,-4.0,0.0
44,1313,26.0,-4.0,0.0
45,1313,28.0,-4.0,0.0
46,1313,0.0,-6.0,0.0
47,1313,2.0,-6.0,0.0
48,1313,4.0,-6.0,0.0
49,1313,6.0,-6.0,0.0
50,1313,8.0,-6.0,0.0
51,1313,10.0,-6.0,0.0
52,1313,12.0,-6.0,0.0
53,1313,14.0,-6.0,0.0
54,1313,16.0,-6.0,0.0
55,1313,18.0,-6.0,0.0
56,1313,20.0,-6.0,0.0
57,1313,22.0,-6.0,0.0
58,1313,24.0,-6.0,0.0
59,1313,26.0,-6.0,0.0
60,1313,28.0,-6.0,0.0
61,1313,0.0,-8.0,0.0
62,1313,2.0,-8.0,0.0
63,1313,4.0,-8.0,0.0
64,1313,6.0,-8.0,0.0
65,1313,8.0,-8.0,0.0
66,1313,10.0,-8.0,0.0
67,1313,12.0,-8.0,0.0
68,1313,14.0,-8.0,0.0
69,1313,16.0,-8.0,0.0
70,1313,18.0,-8.0,0.0
71,1313,20.0,-8.0,0.0
72,1313,22.0,-8.0,0.0
73,1313,24.0,-8.0,0.0
74,1313,26.0,-8.0,0.0
75,1313,28.0,-8.0,0.0
76,1313,0.0,-10.0,0.0
77,1313,2.0,-10.0,0.0
78,1313,4.0,-10.0,0.0
79,1313,6.0,-10.0,0.0
80,1313,8.0,-10.0,0.0
81,1313,10.0,-10.0,0.0
82,1313,12.0,-10.0,0.0
83,1313,14.0,-10.0,0.0
84,1313,16.0,-10.0,0.0
85,1313,18.0,-10.0,0.0
86,1313,20.0,-10.0,0.0
87,1313,22.0,-10.0,0.0
88,1313,24.0,-10.0,0.0
89,1313,26.0,-10.0,0.0
90,1313,28.0,-10.0,0.0
91,1313,0.0,-12.0,0.0
92,1313,2.0,-12.0,0.0
93,1313,4.0,-12.0,0.0
94,1313,6.0,-12.0,0.0
95,1313,8.0,-12.0,0.0
96,1313,10.0,-12.0,0.0
97,1313,12.0,-12.0,0.0
98,1313,14.0,-12.0,0.0
99,1313,16.0,-12.0,0.0
100,1313,18.0,-12.0,0.0
101,1313,20.0,-12.0,0.0
102,1313,22.0,-12.0,0.0
103,1313,24.0,-12.0,0.0
104,1313,26.0,-12.0,0.0
105,1313,28.0,-12.0,0.0
106,1313,0.0,-14.0,0.0
107,1313,2.0,-14.0,0.0
108,1313,4.0,-14.0,0.0
109,1313,6.0,-14.0,0.0
110,1313,8.0,-14.0,0.0
111,1313,10.0,-14.0,0.0
112,1313,12.0,-14.0,0.0
113,1313,14.0,-14.0,0.0
114,1313,16.0,-14.0,0.0
115,1313,18.0,-14.0,0.0
116,1313,20.0,-14.0,0.0
117,1313,22.0,-14.0,0.0
118,1313,24.0,-14.0,0.0
119,1313,26.0,-14.0,0.0
120,1313,28.0,-14.0,0.0
121,1313,0.0,-16.0,0.0
122,1313,2.0,-16.0,0.0
123,1313,4.0,-16.0,0.0
124,1313,6.0,-16.0,0.0
125,1313,8.0,-16.0,0.0
126,1313,10.0,-16.0,0.0
127,1313,12.0,-16.0,0.0
128,1313,14.0,-16.0,0.0
129,1313,16.0,-16.0,0.0
130,1313,18.0,-16.0,0.0
131,1313,20.0,-16.0,0.0
132,1313,22.0,-16.0,0.0
133,1313,24.0,-16.0,0.0
134,1313,26.0,-16.0,0.0
135,1313,28.0,-16.0,0.0
136,1313,0.0,-18.0,0.0
137,1313,2.0,-18.0,0.0
138,1313,4.0,-18.0,0.0
139,1313,6.0,-18.0,0.0
140,1313,8.0,-18.0,0.0
141,1313,10.0,-18.0,0.0
142,1313,12.0,-18.0,0.0
143,1313,14.0,-18.0,0.0
144,1313,16.0,-18.0,0.0
145,1313,18.0,-18.0,0.0
146,1313,20.0,-18.0,0.0
147,1313,22.0,-18.0,0.0
148,1313,24.0,-18.0,0.0
149,1313,26.0,-18.0,0.0
150,1313,28.0,-18.0,0.0
1,1314,0.0,0.0,0.0
2,1314,2.0,0.0,0.0
3,1314,4.0,0.0,0.0
4,1314,6.0,0.0,0.0
5,1314,8.0,0.0,0.0
6,1314,10.0,0.0,0.0
7,1314,12.0,0.0,0.0
8,1314,14.0,0.0,0.0
9,1314,16.0,0.0,0.0
10,1314,18.0,0.0,0.0
11,1314,20.0,0.0,0.0
12,1314,22.0,0.0,0.0
13,1314,24.0,0.0,0.0
14,1314,26.0,0.0,0.0
15,1314,28.0,0.0,0.0
16,1314,0.0,-2.0,0.0
17,1314,2.0,-2.0,0.0
18,1314,4.0,-2.0,0.0
19,1314,6.0,-2.0,0.0
20,1314,8.0,-2.0,0.0
21,1314,10.0,-2.0,0.0
22,1314,12.0,-2.0,0.0
23,1314,14.0,-2.0,0.0
24,1314,16.0,-2.0,0.0
25,1314,18.0,-2.0,0.0
26,1314,20.0,-2.0,0.0
27,1314,22.0,-2.0,0.0
28,1314,24.0,-2.0,0.0
29,1314,26.0,-2.0,0.0
30,1314,28.0,-2.0,0.0
31,1314,0.0,-4.0,0.0
32,1314,2.0,-4.0,0.0
33,1314,4.0,-4.0,0.0
34,1314,6.0,-4.0,0.0
35,1314,8.0,-4.0,0.0
36,1314,10.0,-4.0,0.0
37,1314,12.0,-4.0,0.0
38,1314,14.0,-4.0,0.0
39,1314,16.0,-4.0,0.0
40,1314,18.0,-4.0,0.0
41,1314,20.0,-4.0,0.0
42,1314,22.0,-4.0,0.0
43,1314,24.0,-4.0,0.0
44,1314,26.0,-4.0,0.0
45,1314,28.0,-4.0,0.0
46,1314,0.0,-6.0,0.0
47,1314,2.0,-6.0,0.0
48,1314,4.0,-6.0,0.0
49,1314,6.0,-6.0,0.0
50,1314,8.0,-6.0,0.0
51,1314,10.0,-6.0,0.0
52,1314,12.0,-6.0,0.0
53,1314,14.0,-6.0,0.0
54,1314,16.0,-6.0,0.0
55,1314,18.0,-6.0,0.0
56,1314,20.0,-6.0,0.0
57,1314,22.0,-6.0,0.0
58,1314,24.0,-6.0,0.0
59,1314,26.0,-6.0,0.0
60,1314,28.0,-6.0,0.0
61,1314,0.0,-8.0,0.0
62,1314,2.0,-8.0,0.0
63,1314,4.0,-8.0,0.0
64,1314,6.0,-8.0,0.0
65,1314,8.0,-8.0,0.0
66,1314,10.0,-8.0,0.0
67,1314,12.0,-8.0,0.0
68,1314,14.0,-8.0,0.0
69,1314,16.0,-8.0,0.0
70,1314,18.0,-8.0,0.0
71,1314,20.0,-8.0,0.0
72,1314,22.0,-8.0,0.0
73,1314,24.0,-8.0,0.0
74,1314,26.0,-8.0,0.0
75,1314,28.0,-8.0,0.0
76,1314,0.0,-10.0,0.0
77,1314,2.0,-10.0,0.0
78,1314,4.0,-10.0,0.0
79,1314,6.0,-10.0,0.0
80,1314,8.0,-10.0,0.0
81,1314,10.0,-10.0,0.0
82,1314,12.0,-10.0,0.0
83,1314,14.0,-10.0,0.0
84,1314,16.0,-10.0,0.0
85,1314,18.0,-10.0,0.0
